-0.0334538462483719,0.790000000000098,-1.72899999611113,-0.0177320508077172,-0.651914120467176,0.0235464100664238
-0.0205066757442288,0.781395573000042,-1.73718999833862,-0.0101982189877427,-0.628286001604204,0.0142634337569121
-0.00742576256323331,0.77230138400001,-1.7453799996138,-0.00348551450161278,-0.605523595475354,0.00511426289087641
0.00575649600022181,0.762836070999996,-1.75357000016736,0.00256812517253551,-0.583454039368635,-0.00393351503041358
0.0190077026517437,0.753118271999994,-1.76176000022997,0.00812476255656516,-0.561904470572053,-0.012912312505688
0.0322954600969396,0.743266624999999,-1.76995000003233,0.0133464601723391,-0.540702026373617,-0.0218545420336771
0.0455873710414166,0.733399768000005,-1.77813999980511,0.0183952805417204,-0.519673844061333,-0.0307926161131111
0.0588510381907819,0.723636339000006,-1.78632999977899,0.023433286186572,-0.49864706092321,-0.0397589472427201
0.0720550080043255,0.714093247999996,-1.79452000017795,0.0286212746449611,-0.477450393847422,-0.0487850037246396
0.0852364997679133,0.704761665999981,-1.80271000073697,0.0340279961184435,-0.456027500315567,-0.0578335488056628
0.0985467500092163,0.69542399999999,-1.81090000037916,0.0395693749537524,-0.43451287325445,-0.0667532749814763
0.112118853624805,0.685867363000042,-1.8190899983305,0.0451451754901708,-0.41304298728774,-0.0754110363388691
0.125828990947096,0.67609574400007,-1.82727999719055,0.0506395910708793,-0.391611941877343,-0.0839308238828933
0.139419120958686,0.666226780999967,-1.83547000130676,0.0559290050066378,-0.370139472127077,-0.092570965169365
0.152744436506481,0.656379111999763,-1.84366000944422,0.0609875389557605,-0.348612964506571,-0.101476185960152
0.165930592000372,0.646671374999821,-1.85185000713584,0.0660205174789855,-0.32718127107526,-0.110519878321259
0.179134229692349,0.637208384000476,-1.8600399810136,0.071252768264531,-0.306000107509668,-0.119544518917303
0.192398138434536,0.627900202001,-1.86822996012174,0.0767133641044238,-0.284993290480542,-0.128509233196284
0.205680945440964,0.618512935999878,-1.87642000485,0.0822866717007428,-0.263913220487602,-0.13745937422152
0.218949371897953,0.608878206996982,-1.88461012033194,0.0878537605068247,-0.242580693838706,-0.146428559158114
0.232204679829933,0.599063999997001,-1.89280011959057,0.0932960264389177,-0.221064967393388,-0.155403202362666
0.245455533897124,0.589188953005134,-1.900989795285,0.098501791836844,-0.199488447530371,-0.164360973374581
0.258710611122514,0.579371704013825,-1.90917944868924,0.103526993003554,-0.177971199134032,-0.173313052085459
0.271978601312337,0.569730891002332,-1.91736990699119,0.108600881095129,-0.156630865955442,-0.182305268493968
0.285261363070749,0.560338495962548,-1.92556149347589,0.113914052914401,-0.135538542378275,-0.191357071653308
